File_name,Total_Contract,Total_Function,Total_Variable,Total_Internal_Call,Max_Cyclomatic_Complexity,Loc,sLoc,cLoc
./input/DB2/oyente_reported/0xa5d6accc5695327f65cbf38da29198df53efdcf0.sol,2,6,11,0,3,71,57,0
./input/DB2/oyente_reported/0x83a216a7d51f9698fce51364d6a258d725e55b54.sol,3,16,10,11,2,102,51,31
./input/DB2/oyente_reported/0xbe4eee50c1fa98b8f2f0edcc4cccae6646b4ce2c.sol,14,129,50,76,6,1285,432,165
./input/DB2/oyente_reported/0xbabfe0ae175b847543724c386700065137d30e3b.sol,2,8,14,1,3,82,68,0
./input/DB2/oyente_reported/0xe6de00bb9040568bfadfc6a45a03d82a0afa57ad.sol,4,17,7,11,2,159,56,12
./input/DB2/oyente_reported/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,3,16,16,11,3,93,81,1
./input/DB2/oyente_reported/0x08f7e145df8b9a10a40674d7ed8396a3a9eae650.sol,2,24,72,25,5,417,246,104
./input/DB2/oyente_reported/0xf1e7c45181fd876b2722bbfa5a44fa41ff5a9269.sol,14,134,50,53,2,1033,342,142
./input/DB2/oyente_reported/0x79e784a77254aedbc6488ce0001abee487b1d88d.sol,2,6,13,1,3,163,65,5
./input/DB2/oyente_reported/0xc05be003329a98d94b87a868c1db40a5d6853107.sol,3,25,30,20,2,381,146,7
./input/DB2/oyente_reported/0x2b562ea613ad2f58746935c842d09eb147e1e940.sol,12,112,138,97,16,2203,1137,796
./input/DB2/oyente_reported/0xce566351442ffadaca79320e0c52788fa36910e1.sol,13,112,31,56,2,1249,391,208
./input/DB2/oyente_reported/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,2,7,13,1,3,177,72,1
./input/DB2/oyente_reported/0xdb86abadd4c34dfacea4926da92b8e930061ce30.sol,12,155,83,203,5,1929,641,223
./input/DB2/oyente_reported/0xcf2f1d0ae77b7d6ec1e5961978dbfdcce6f007f7.sol,10,65,31,9,2,677,161,378
./input/DB2/oyente_reported/0x17114e96d507e478f738a5ad864f8c996c529fc7.sol,12,121,47,52,4,1009,337,138
./input/DB2/oyente_reported/0x20c476bb4c7aa64f919278fb9c09e880583beb4c.sol,1,3,7,2,3,83,21,23
./input/DB2/oyente_reported/0x8ff41919435d50f113afd5bc25b88acf4cc3d8cc.sol,6,33,28,23,3,717,168,262
./input/DB2/oyente_reported/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,2,8,13,3,3,89,72,0
./input/DB2/oyente_reported/0x2082ee2696658f8fd38b837986e02ac8541855da.sol,6,31,72,44,7,819,309,5
./input/DB2/oyente_reported/0xcf265a52d48b1408c00d585e28e0738aae27b0f3.sol,4,24,19,11,6,129,101,0
./input/DB2/oyente_reported/0x4fe60d660e2b2580eb2c6e8328cee66e159fa25c.sol,4,23,8,12,2,211,83,12
./input/DB2/oyente_reported/0x04666cdf77621dbee1b21988739dd3c12620a719.sol,4,24,23,24,2,393,127,42
./input/DB2/oyente_reported/0xb07a66f0615e922abb9c6eb56f40adf843e0e391.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0x0af02d90d359a4628ace226df184c3e8b4b816ff.sol,5,48,54,19,4,915,229,145
./input/DB2/oyente_reported/0x17e5629660c3ee2ac68498e24e8607a712ba64ff.sol,3,16,10,11,2,99,50,29
./input/DB2/oyente_reported/0xeb0e067d58db676644c470781021a857c6f517f1.sol,16,210,243,214,3,1196,735,221
./input/DB2/oyente_reported/0x0529663bd4d73d3dd06f90247d8c2e802755b7ec.sol,2,6,13,1,3,163,65,5
./input/DB2/oyente_reported/0xf189d30608a2a1c9d31202620f812461d6b1393d.sol,5,20,24,17,2,220,122,49
./input/DB2/oyente_reported/0x89df456bb9ef0f7bf7718389b150d6161c9e0431.sol,2,5,2,1,3,65,19,10
./input/DB2/oyente_reported/0x9c35fd2d966bdf2c28d906b0d862acb6600d28c8.sol,2,13,25,14,2,130,99,0
./input/DB2/oyente_reported/0x61d0c82751c599fc39baac2cdfe4f1007b38a0c4.sol,3,11,13,4,2,85,68,0
./input/DB2/oyente_reported/0x06adba5ad6c494e536cad8afa1129ab9f7cb99bf.sol,5,48,54,20,4,440,216,129
./input/DB2/oyente_reported/0x83a3a9b3068911b55a3989df0e642f487d08e424.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xa02782aad3e2572ed29785ddfa33ae0c96dfc1da.sol,8,82,69,51,2,875,228,221
./input/DB2/oyente_reported/0x11f4306f9812b80e75c1411c1cf296b04917b2f0.sol,1,8,13,3,2,115,48,0
./input/DB2/oyente_reported/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,2,6,11,0,3,70,56,0
./input/DB2/oyente_reported/0xf9591aa03a869fb19abad18b820c38a28543a178.sol,5,20,24,17,2,220,122,49
./input/DB2/oyente_reported/0xf518348e86027bd203b56fb913d6bb1502533f05.sol,11,150,80,195,5,1839,607,223
./input/DB2/oyente_reported/0xd5ae5111eb0e8b9a13260f52521a4b6fa0880fec.sol,3,21,55,25,4,633,232,34
./input/DB2/oyente_reported/0xb4c05e6e4cdb07c15095300d96a5735046eef999.sol,2,6,11,0,3,67,54,1
./input/DB2/oyente_reported/0xec2bc359460b4421f8a3ca3d6329a9a213861be2.sol,11,90,116,95,3,879,329,13
./input/DB2/oyente_reported/0x2864533118cd1b36bd9f985aa30c2ddce2b4cde2.sol,3,12,21,9,2,283,82,62
./input/DB2/oyente_reported/0x38926c81bf68130fffc6972f7b5dbc550272eb4e.sol,6,34,72,45,7,839,319,5
./input/DB2/oyente_reported/0xb4a448387403554616eb5b50aa4c48f75243a015.sol,13,216,216,275,6,3195,1094,376
./input/DB2/oyente_reported/0x463f235748bc7862deaa04d85b4b16ac8fafef39.sol,2,7,13,0,3,75,60,0
./input/DB2/oyente_reported/0x85179ac15aa94e3ca32dd1cc04664e9bb0062115.sol,2,7,15,1,3,97,80,1
./input/DB2/oyente_reported/0xd3a349029378b48fe696ed2f7f5d0560e51a7b3a.sol,4,28,65,41,7,1509,439,321
./input/DB2/oyente_reported/0x3c0cd870bb7ed4dadd80c8313645b9107b34e259.sol,3,25,30,20,2,381,146,7
./input/DB2/oyente_reported/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,1,2,5,0,1,22,11,7
./input/DB2/oyente_reported/0x3e4ecfcfdabb36c1f0058694941801cbb11f6582.sol,9,269,196,339,12,4437,1481,433
./input/DB2/oyente_reported/0x7f849ab778a2a7ad630f5aedcffee5cb6d0c92cd.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xa12e294a2a1114a93a180897ad4bf2f05c28f3f6.sol,7,56,79,61,7,2251,582,661
./input/DB2/oyente_reported/0x427031400f39cc39a45e93ec76b805fe0d7849f2.sol,9,76,6,29,2,681,200,122
./input/DB2/oyente_reported/0x8c7777c45481dba411450c228cb692ac3d550344.sol,2,6,11,0,3,71,57,1
./input/DB2/oyente_reported/0x774853153c3cc175a3606c58d6f27f6b57e72fd3.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xb94c06b81d11bf68cbafe3694272bfc1d4edd9f1.sol,2,4,5,2,2,77,32,0
./input/DB2/oyente_reported/0x4ab5435c86ebe9262d642f945ca28bea499c1fe8.sol,2,6,9,2,2,157,43,43
./input/DB2/oyente_reported/0xe0fdbc042fdccbeb197c40ea511ecd1b8e65c019.sol,14,161,180,167,3,530,357,68
./input/DB2/oyente_reported/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,2,6,11,0,3,67,54,0
./input/DB2/oyente_reported/0x1611ead58474528582420b089e9b3b55bc9af3c1.sol,9,83,14,37,2,755,224,126
./input/DB2/oyente_reported/0x400e115f1be2b646139c298272a43b2cff2b127e.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xe236aebe408c6363deadff4db15938708fe07d3f.sol,3,20,23,16,3,352,181,137
./input/DB2/oyente_reported/0xc2a0da9cd06266fb1d599acee77daa5b5e0f901f.sol,8,63,67,59,2,264,173,38
./input/DB2/oyente_reported/0xcd3e9a892326d5ecee77c1e2380d2ef20dab119f.sol,2,6,13,1,3,163,65,5
./input/DB2/oyente_reported/0x99b001735036d937b4a11c17a9a44f86fbddf4d0.sol,14,136,57,78,10,1413,485,169
./input/DB2/oyente_reported/0x7998b7fcf30d4aed870635155cc62aa55be96f9a.sol,1,5,2,3,1,32,23,1
./input/DB2/oyente_reported/0x0d5c01a161a12901c214d2985ac1f6d7fa4644d6.sol,3,30,35,22,7,993,236,299
./input/DB2/oyente_reported/0x42503c3dcca420adf53dff5bb1fb176b8773aaa0.sol,2,11,16,6,2,333,76,132
./input/DB2/oyente_reported/0x5f22fcb251ec7497201cc1f91ed82cbec1a67eab.sol,14,129,50,76,7,1293,436,165
./input/DB2/oyente_reported/0x509e82bde98272ed974764414528309e28872302.sol,16,149,128,133,4,3235,812,1080
./input/DB2/oyente_reported/0x90263ea5c57dc6603ca7202920735a6e31235bb9.sol,20,223,184,193,6,4083,1233,880
./input/DB2/oyente_reported/0x163d2e8a7377c7d3fa5ee1a9e5e9d9a0b18d6276.sol,5,20,24,17,2,220,122,49
./input/DB2/oyente_reported/0x3c3f481950fa627bb9f39a04bccdc88f4130795b.sol,1,8,13,3,2,117,49,0
./input/DB2/oyente_reported/0x988b3a538b618c7a603e1c11ab82cd16dbe28069.sol,11,108,136,96,16,4167,1068,1137
./input/DB2/oyente_reported/0xfbe2fff3145e08a21a9d9c8d5f20c01706939647.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xd8dfd55f6cd335bfa561bd2a5bb942cdf65e62d7.sol,11,120,125,69,4,540,317,132
./input/DB2/oyente_reported/0x43326dd7b558cc59b44e998357a28e8649279cfe.sol,4,33,68,26,3,807,297,50
./input/DB2/oyente_reported/0x83011039a24b1fce5e848cbdded20c0a6e14cbf7.sol,1,9,2,12,1,110,49,43
./input/DB2/oyente_reported/0x4100dada0d80931008a5f7f5711ffeb60a8071ba.sol,3,21,65,25,4,643,243,26
./input/DB2/oyente_reported/0x0111e8a755a4212e6e1f13e75b1eaba8f837a213.sol,1,3,15,2,3,79,31,5
./input/DB2/oyente_reported/0xb172bb8baae74f27ade3211e0c145388d3b4f8d8.sol,6,48,92,36,3,1033,390,51
./input/DB2/oyente_reported/0x812a935527dac8c340ae875ecb7713fcf85127c6.sol,6,53,104,32,3,991,349,98
./input/DB2/oyente_reported/0x961fa070ef41c2b68d1a50905ea9198ef7dbfbf8.sol,3,27,26,16,3,895,231,213
./input/DB2/oyente_reported/0x5e38c0bd4e0ddb71e67b6693ddc4c7d7b4f26b49.sol,2,5,2,1,3,65,19,10
./input/DB2/oyente_reported/0x66170cee8e3f262ae9a77288a3b99e7c19a60cef.sol,4,24,23,24,2,389,127,40
./input/DB2/oyente_reported/0x968a92f07df9ec1799e7e25de5b50663e611d38d.sol,6,32,12,18,7,793,229,184
./input/DB2/oyente_reported/0xe672e095bd86ba5944c7fe9c6ba9d841ba7598a1.sol,18,267,289,292,3,1213,749,218
./input/DB2/oyente_reported/0x8db030de5d0ca60f0f93252092e084dc85a3bf63.sol,14,130,50,75,2,1231,407,166
./input/DB2/oyente_reported/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0x2825b04d1dbc389c6dbbf73c15eb4a0008067274.sol,2,6,3,2,2,38,23,6
./input/DB2/oyente_reported/0xde0f087ba406df4e2472c274dd36e80904095ff1.sol,2,12,7,3,2,54,32,11
./input/DB2/oyente_reported/0x628a419592d62cbde91e8d584ee8dae753f973ad.sol,4,24,46,11,6,585,223,32
./input/DB2/oyente_reported/0xda47f3252bb03c5c7950d7bb2fd32637fc5ad943.sol,12,111,137,97,16,4365,1136,1171
./input/DB2/oyente_reported/0x7ee65fe55accd9430f425379851fe768270c6699.sol,2,7,6,6,1,233,34,152
./input/DB2/oyente_reported/0x63dbaa64a522af20a085199f67004db84b277da4.sol,4,24,22,24,2,399,130,42
./input/DB2/oyente_reported/0x58efdf0980dc6818ca8ffb796e3d6a3c7dd5500b.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xdd17afae8a3dd1936d1113998900447ab9aa9bc0.sol,2,7,15,1,3,97,80,1
./input/DB2/oyente_reported/0x8cbe893fb3372e3ce1e63ad0262b2a544fa1fb9c.sol,2,9,15,10,3,335,82,122
./input/DB2/oyente_reported/0x233265020cc69214aea3edd4192b96d5232bf5ca.sol,5,25,29,7,2,203,129,40
./input/DB2/oyente_reported/0xd877d120525a289a6d99dcf602de2c438f8fbcb0.sol,12,95,81,81,6,2149,548,722
./input/DB2/oyente_reported/0x2d51eef741d906084ce3bacaa0e66e4d261fdccf.sol,4,46,55,15,2,286,136,98
./input/DB2/oyente_reported/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,2,6,14,0,3,73,59,1
./input/DB2/oyente_reported/0xa7a4b8a7eb3f92fa8e9f4bbad1bd63fc105e9e29.sol,3,27,26,16,3,448,231,144
./input/DB2/oyente_reported/0x03358425ada4620246dd703dc1f2246b8e148d22.sol,4,22,18,9,6,122,94,0
./input/DB2/oyente_reported/0xc314e8f2150cb9075ff0744234739af891df929d.sol,3,30,35,22,7,1001,236,304
./input/DB2/oyente_reported/0x6594edbf239f718558d6cf52947b132282ca6858.sol,1,3,15,2,3,79,31,5
./input/DB2/oyente_reported/0xe304283c3e60cefaf7ea514007cf4e8fdc3d869d.sol,8,82,69,51,2,875,228,221
./input/DB2/oyente_reported/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,2,6,13,1,3,163,65,5
./input/DB2/oyente_reported/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,2,6,11,0,3,71,57,0
./input/DB2/oyente_reported/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,2,6,13,1,3,163,65,5
./input/DB2/oyente_reported/0x95d34980095380851902ccd9a1fb4c813c2cb639.sol,2,6,11,0,3,68,54,1
./input/DB2/oyente_reported/0x14a592651ed820e704a32ca1ffd4a646265c0a92.sol,5,62,25,29,2,165,122,8
./input/DB2/oyente_reported/0xc0aa69e24533f99fd95757e471d93ba7ea4b1c50.sol,14,161,166,167,3,467,356,7
./input/DB2/oyente_reported/0x7574769f0e4aa756154edd2808c60ba6d26e0bd7.sol,16,210,243,214,3,1196,735,221
./input/DB2/oyente_reported/0xa4e1cbf64c3b5db2a6e6f23cb5286b97d80b86e3.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xb96c1499e58378b065a653094e34a793d6e3439d.sol,5,24,15,11,2,227,93,5
./input/DB2/oyente_reported/0xce502a07c1a9ff240285d67910b335a8ea9edfa3.sol,5,75,111,143,4,661,334,227
./input/DB2/oyente_reported/0x2082a9dfbef18d0b4798845bc564930a5cc436e3.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xcc1229e33a4d5f011ce9bf7ab605a8a6264bd01d.sol,4,18,39,19,3,681,204,62
./input/DB2/oyente_reported/0x6b1fb08639acec6ed415bacab6453b523aec7d4b.sol,3,13,14,10,2,141,101,28
./input/DB2/oyente_reported/0xcee7eea7e58434997a59049f7da4d0ad46f1f141.sol,5,28,17,17,7,915,230,188
./input/DB2/oyente_reported/0x96ddcf85c3798f01dae5212c6984f9cc467111f6.sol,4,37,24,27,3,246,146,58
./input/DB2/oyente_reported/0x72a932a8f6a7b0b9aa6528cebb68008240901c4a.sol,1,2,5,2,3,49,16,5
./input/DB2/oyente_reported/0xd9f4f702fb38ba86e87f32574124b48f0269e7a0.sol,15,147,132,134,6,3187,796,1065
./input/DB2/oyente_reported/0x9e4ad79049282f942c1b4c9b418f0357a0637017.sol,4,46,54,29,3,370,230,59
./input/DB2/oyente_reported/0x4a3e0c60f7fa67e8b65c401ddbbf7c17fea5fe40.sol,9,269,192,333,12,2028,1396,312
./input/DB2/oyente_reported/0xf320d7bf928a8efda0ff624a02e73e9592a03f2b.sol,18,267,289,292,3,1234,749,237
./input/DB2/oyente_reported/0x9bbb9387c9e2477a6b5d81afece00255875c48ce.sol,5,38,52,62,2,454,236,129
./input/DB2/oyente_reported/0x25067272880fa0e49f1cebc988a2eed8485343a6.sol,2,9,5,10,4,107,50,5
./input/DB2/oyente_reported/0x214c1c9962761be484e365a14d9bca3739020517.sol,12,74,50,61,9,1775,393,442
./input/DB2/oyente_reported/0x05f49e3e0a27efa05d60c19cd8f0ecc951d3717e.sol,4,18,41,17,3,563,196,64
./input/DB2/oyente_reported/0x5b9e8728e316bbeb692d22daaab74f6cbf2c4691.sol,3,20,23,16,3,352,181,137
./input/DB2/oyente_reported/0x35e3d5c3d8fba3c61b385aecd3b3565b8327de09.sol,13,111,29,55,2,1237,387,207
./input/DB2/oyente_reported/0x3d7e982e2b4980ba8aa87be18714a1fc1349ef77.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xfcb4393e7faef06fab01c00d67c1895545aff3b8.sol,11,89,122,84,8,745,504,117
./input/DB2/oyente_reported/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,1,18,25,20,2,135,96,8
./input/DB2/oyente_reported/0x4d10da0724d5dbac5015b22d917e79a882f4e514.sol,6,39,27,21,2,121,88,12
./input/DB2/oyente_reported/0xdd91fa3b84b1080f3b618cbc47e06c57def689b9.sol,1,8,21,12,1,174,124,26
./input/DB2/oyente_reported/0xdd4950f977ee28d2c132f1353d1595035db444ee.sol,2,11,16,6,2,341,76,137
./input/DB2/oyente_reported/0xb2eb463fd68ba808a7864b8f9f021383bf96b01a.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0x6ed23bfba5c1e52d1aa4b1bcc2d67606a243b4d0.sol,3,21,65,25,4,643,243,26
./input/DB2/oyente_reported/0xcbe7ab529a147149b1cf982c3a169f728bc0c3ca.sol,3,16,33,20,4,459,118,78
./input/DB2/oyente_reported/0xd69b75d5dc270e4f6cd664ac2354d12423c5ae9e.sol,4,27,33,14,6,325,141,148
./input/DB2/oyente_reported/0x479cbe1f6a7fa4d7e304ae983803c46e85ced870.sol,4,38,70,26,3,881,330,50
./input/DB2/oyente_reported/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,2,6,13,1,3,163,65,5
./input/DB2/oyente_reported/0x7b3c4d90e8af6030d66c07f8f815f9505e379d6f.sol,6,32,11,17,4,369,92,71
./input/DB2/oyente_reported/0xc2b8c1cab3c9ad9326e91e030e5b095c73e2b668.sol,3,17,7,12,2,93,47,27
./input/DB2/oyente_reported/0xebcb9bf5a615e6f00316a25c62f79333a0b49871.sol,2,6,13,1,3,163,65,5
./input/DB2/oyente_reported/0x8d5571467baf9f6e5c1e7b4408a36fe2582d6280.sol,3,35,23,27,3,497,143,97
./input/DB2/oyente_reported/0xd529adae263048f495a05b858c8e7c077f047813.sol,2,5,2,1,3,65,19,10
./input/DB2/oyente_reported/0xfd4b392ca5495459044b9eca9856cdab0a596b33.sol,2,6,13,1,3,82,65,3
./input/DB2/oyente_reported/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,3,14,20,11,2,130,86,12
./input/DB2/oyente_reported/0xb2d5468cf99176da50f91e46b2c06b7bdb9d2656.sol,4,15,25,13,4,373,117,66
./input/DB2/oyente_reported/0x2084c73cdaf9766525a125e44741dfde8d3daa02.sol,3,16,11,11,2,107,54,33
./input/DB2/oyente_reported/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,2,7,13,1,3,88,72,0
./input/DB2/oyente_reported/0x52d0ade3dcfe93213edbe59e518a1fb9e2fd9c3f.sol,6,34,16,22,7,853,253,184
./input/DB2/oyente_reported/0x897c6cf1996edfb2126703dcecf038df646298fa.sol,3,33,34,13,2,136,96,17
./input/DB2/smartian_reported/0x79ad73567e7f9a5b4a2d28264f78aff9d971cf14.sol,1,12,35,14,3,99,81,5
./input/DB2/smartian_reported/0x45b00f2e90e1aabed2aa2bb415c3c8ec74cf3bbd.sol,7,43,35,37,2,627,109,291
./input/DB2/smartian_reported/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,2,7,12,1,3,81,64,1
./input/DB2/smartian_reported/0x2a98d8fc14b31b346ff6c56dc2a252c434f628f2.sol,1,3,4,2,1,21,14,1
./input/DB2/smartian_reported/0x45f2ca168f3defcc1205d8597120ee9a36a94d39.sol,14,161,181,150,2,588,359,101
./input/DB2/smartian_reported/0x04b796445ecf4cad76aea9b6096aff8b22158a25.sol,7,36,22,34,2,531,88,197
./input/DB2/smartian_reported/0xea9c15f733ee4cd9e24c97bdddd66077a757b474.sol,3,21,18,11,6,117,88,1
./input/DB2/smartian_reported/0x947684f83de31701995d32b775f48fed356afc78.sol,2,12,26,11,2,80,57,3
./input/DB2/smartian_reported/0x0eb68f34efa0086e4136bca51fc4d0696580643e.sol,1,5,6,4,2,111,39,6
./input/DB2/smartian_reported/0xc213dc998b6c0d9c51f9cc72240596e1dd684ec7.sol,1,3,8,1,1,30,18,6
./input/DB2/smartian_reported/0x17b09b22823f00bb9b8ee2d4632e332cadc29458.sol,7,43,35,37,2,332,115,166
./input/DB2/smartian_reported/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,1,2,5,0,1,22,11,7
./input/DB2/smartian_reported/0x9902211b5d4bd822594e6f052637bf36515ac9a7.sol,1,12,34,14,3,104,82,5
./input/DB2/smartian_reported/0x7a6e359965034a187a1d8ed84ee2ed5c9e4067b3.sol,19,435,352,280,3,1837,539,360
./input/DB2/smartian_reported/0xdb3f36140727f77a6e6bb2dff204c3da596e19a4.sol,7,43,35,37,2,332,115,166
./input/DB2/smartian_reported/0x3014ca10b91cb3d0ad85fef7a3cb95bcac9c0f79.sol,7,43,35,37,2,339,115,166
./input/DB2/smartian_reported/0x83668a58dd17726544f2dc6fde40d6d562c04ab4.sol,3,20,36,25,2,439,121,122
./input/DB2/smartian_reported/0x41a58f8ac55b7aa83d7ca78dd804a475e7eaf3d8.sol,15,288,216,158,3,717,442,148
./input/DB2/securify1_reported/0x69c127731fcaeb5c2f9c0841f64714ad15799298.sol,4,15,18,7,2,235,87,7
./input/DB2/securify1_reported/0x1efa978c8560ab6a50b33810328a71f4d24967ce.sol,6,77,58,64,3,398,312,32
./input/DB2/securify1_reported/0x169e59a41ba10600fddd1b0a72921f503b31d96b.sol,7,67,81,80,2,315,195,60
./input/DB2/securify1_reported/0x131d390ee96fcb896ac649262513bbbffca9a657.sol,31,300,230,240,3,905,567,99
./input/DB2/securify1_reported/0xde3a93028f2283cc28756b3674bd657eafb992f4.sol,35,290,181,232,3,4323,1070,889
./input/DB2/securify1_reported/0x2612bb62eaa42991d12be0892c27040d4143e037.sol,1,9,17,9,3,213,92,5
./input/DB2/securify1_reported/0x6ecd85f58b50d8a135376a86943b171c50d2ba7a.sol,6,49,78,53,8,572,340,172
./input/DB2/securify1_reported/0x85520f613021e5db2afb40cb91ef066ccf212111.sol,20,286,117,161,7,1975,983,676
./input/DB2/securify1_reported/0x19db4339c0ad1be41fe497795ff2c5263962a573.sol,7,50,71,53,7,2311,575,679
./input/DB2/securify1_reported/0xb57371379e8bf49d3c0a8a07638e429386a636a4.sol,4,30,69,42,7,1599,458,371
./input/DB2/securify1_reported/0x14a2d2c497cef8b971b2c29880f295edd1f1abed.sol,17,285,153,198,7,4545,1155,1454
./input/DB2/securify1_reported/0x9714bcdbb4cbb032d7d72ef1d11c897f6d777195.sol,8,48,24,17,2,353,169,87
./input/DB2/securify1_reported/0x8568f23f343694650370fe5e254b55bfb704a6c7.sol,5,31,45,36,3,624,280,251
./input/DB2/securify1_reported/0x41aef9b47f6e37de66e34ce073023b36f1823b2a.sol,6,54,52,17,2,255,161,3
./input/DB2/securify1_reported/0x6fb5cdfd4a38d34c92e4873fdfc22dce927edc99.sol,15,174,224,129,6,827,418,231
./input/DB2/securify1_reported/0x6d3543d4b11683847697f5b9a3a9d116cf13dedd.sol,10,127,199,117,11,1487,960,367
./input/DB2/securify1_reported/0x5cc12100e1337f0d2fc711d8e678778eca20dcad.sol,11,104,66,76,4,659,252,22
./input/DB2/securify1_reported/0xf122d58b7a4083f103b7336ab05b78d7c6a02a37.sol,3,25,54,41,8,327,227,62
./input/DB2/securify1_reported/0xdb8378187bb9939ca33ee9ed1148dafecdf315f9.sol,4,22,25,20,2,226,157,28
./input/DB2/securify1_reported/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,2,10,9,4,2,87,46,24
./input/DB2/securify1_reported/0xd969eff697a69e4e4c716d24329e8c9c32c7d26d.sol,21,263,337,201,4,4833,1547,675
./input/DB2/securify1_reported/0x009e0bd9624cdc2bd8fb2e179928ec0f5a8b4157.sol,4,32,69,46,7,1587,451,371
./input/DB2/securify1_reported/0xa3a9bd865979215242bb40a8bd755051d8161de0.sol,6,54,59,45,7,1663,482,344
./input/DB2/securify1_reported/0x1779715743db83628e3cd5f2aeea3177ab415621.sol,7,39,43,35,3,366,262,22
./input/DB2/securify1_reported/0x478c1421c60889fab61519b85b307321523ebf5c.sol,7,26,35,25,3,555,220,5
./input/DB2/securify1_reported/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,2,6,11,0,3,67,54,1
./input/DB2/securify1_reported/0x6dee36e9f915cab558437f97746998048dcaa700.sol,4,36,54,38,2,321,194,99
./input/DB2/securify1_reported/0x1a7badbc3a718aacd2723a73d01f34daf5b69dab.sol,7,51,74,54,7,2293,565,678
./input/DB2/securify1_reported/0x0e69d0a2bbb30abcb7e5cfea0e4fde19c00a8d47.sol,11,116,90,95,4,368,280,18
./input/DB2/securify1_reported/0x35fabf968f57b3d533e60e2ca12b419b49c27985.sol,10,107,66,90,4,1481,354,534
./input/DB2/securify1_reported/0x2771ef07defb079c309542e11219d97b562ab6b0.sol,3,40,51,15,3,237,171,0
./input/DB2/securify1_reported/0x5906db495c9f27f73a9c46790cc79d860a6e9b5d.sol,6,79,95,46,5,1433,375,363
./input/DB2/securify1_reported/0xd5f49a4bec5c1fcdefb2e46e60fc859fdbd05007.sol,4,10,6,1,3,95,61,18
./input/DB2/securify1_reported/0x6ee69c5e877b51cd532193d70e96d6162e69987c.sol,15,186,236,150,4,1043,489,267
./input/DB2/securify1_reported/0x737290dc60f7079123f96a59ba1c48188a94a108.sol,3,19,11,17,2,226,148,29
./input/DB2/securify1_reported/0x18d0b572bf8804d51ca048f41f1a41d8371b1c14.sol,8,60,39,53,4,589,149,86
./input/DB2/securify1_reported/0x65475e604cf3016a738f8aac71cea18b0c2021b4.sol,8,34,23,31,2,339,101,187
./input/DB2/securify1_reported/0x4c3c8aca2758799d697ce83e63fdcce0d52b3cd9.sol,4,15,4,15,2,116,83,17
./input/DB2/securify1_reported/0x3eb63d51264ce35b7e3320ae2e70813e264c610e.sol,34,571,423,510,6,2587,1351,766
./input/DB2/securify1_reported/0x27cddb9ae7e08fcbd6e5b2ee4ca1675a10520d3c.sol,4,29,61,42,7,704,420,200
./input/DB2/securify1_reported/0xd01d9bc57e450923b414561b355f54139cef705d.sol,8,34,23,31,2,339,101,187
./input/DB2/securify1_reported/0x4809636de40c44f212359388f0063b5e9a320458.sol,17,263,162,178,9,2655,741,608
./input/DB2/securify1_reported/0x98ecf84ac50aa3c090f88b04676babc296d03527.sol,12,218,110,132,6,1133,619,285
./input/DB2/securify1_reported/0x2c1e693ccc537c8c98c73fac0262cd7e18a3ad60.sol,4,35,73,50,4,443,233,137
./input/DB2/securify1_reported/0x12e1c123eb8c19affe6ec26fec144b755ff19e26.sol,7,40,20,7,2,220,124,20
./input/DB2/securify1_reported/0x14229878e85e57ff4109dc27bb2efb5ea8067e6e.sol,4,30,67,44,7,1491,427,321
